Date,Product_ID,Product_Category,Brand,Average_Damage_Rate,Refund_Rate,Avg_Time_Between_Stockouts,Avg_Quantity_Per_Order,Current_Inventory_Quantity,Maximum_Quantity_in_Stock,Current_Inventory_Levels,Storage_Time,Quantity_Released
6/8/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1027,1800,Medium,11,11
6/9/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1016,1800,Medium,12,8
6/10/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,1008,1800,Medium,13,16
6/11/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,992,1800,Medium,14,26
6/12/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,966,1800,Medium,15,19
6/13/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,947,1800,Medium,16,15
6/14/2022,165,Electronics,Brand_Y,0.005,0.001,40,10,932,1800,Medium,17,24
6/15/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,908,1800,Medium,18,24
6/16/2022,165,Electronics,Brand_Y,0.001,0.001,40,10,884,1800,Medium,19,24
6/17/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,860,1800,Medium,20,23
6/18/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,837,1800,Medium,21,7
6/19/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,830,1800,Medium,22,29
6/20/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,801,1800,Medium,23,9
6/21/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,792,1800,Medium,24,11
6/22/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,781,1800,Medium,25,13
6/23/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,768,1800,Medium,26,8
6/24/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,760,1800,Medium,27,19
6/25/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,741,1800,Medium,28,28
6/26/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,713,1800,Medium,29,5
6/27/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,708,1800,Medium,30,17
6/28/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,691,1800,Medium,31,20
6/29/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,671,1800,Medium,32,16
6/30/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,655,1800,Medium,33,30
7/1/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,625,1800,Medium,34,26
7/2/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,599,1800,Medium,35,18
7/3/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,581,1800,Medium,36,21
7/4/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,560,1800,Medium,37,14
7/5/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,546,1800,Medium,38,10
7/6/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,536,1800,Low,39,28
7/7/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,508,1800,Low,40,14
7/8/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,494,1800,Low,41,21
7/9/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,473,1800,Low,42,23
7/10/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,450,1800,Low,43,27
7/11/2022,165,Electronics,Brand_Y,0.001,0.001,40,10,423,1800,Low,44,24
7/12/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,399,1800,Low,45,22
7/13/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,377,1800,Low,46,15
7/14/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,362,1800,Low,47,14
7/15/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,348,1800,Low,48,26
7/16/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,322,1800,Low,49,25
7/17/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,297,1800,Low,50,20
7/18/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,277,1800,Low,51,30
7/19/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,247,1800,Low,52,20
7/20/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,227,1800,Low,53,12
7/21/2022,165,Electronics,Brand_Y,0.001,0.003,40,10,215,1800,Low,54,7
7/22/2022,165,Electronics,Brand_Y,0.001,0.001,40,10,208,1800,Low,55,30
7/23/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,1178,1800,Medium,1,6
7/24/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,1172,1800,Medium,2,19
7/25/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,1153,1800,Medium,3,23
7/26/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,1130,1800,Medium,4,5
7/27/2022,165,Electronics,Brand_Y,0.005,0.001,40,10,1125,1800,Medium,5,11
7/28/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,1114,1800,Medium,6,6
7/29/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,1108,1800,Medium,7,24
7/30/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,1084,1800,Medium,8,25
7/31/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,1059,1800,Medium,9,9
8/1/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,1050,1800,Medium,10,22
8/2/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,1028,1800,Medium,11,28
8/3/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,1000,1800,Medium,12,15
8/4/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,985,1800,Medium,13,30
8/5/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,955,1800,Medium,14,26
8/6/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,929,1800,Medium,15,27
8/7/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,902,1800,Medium,16,7
8/8/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,895,1800,Medium,17,10
8/9/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,885,1800,Medium,18,26
8/10/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,859,1800,Medium,19,27
8/11/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,832,1800,Medium,20,5
8/12/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,827,1800,Medium,21,9
8/13/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,818,1800,Medium,22,12
8/14/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,806,1800,Medium,23,23
8/15/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,783,1800,Medium,24,30
8/16/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,753,1800,Medium,25,24
8/17/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,729,1800,Medium,26,20
8/18/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,709,1800,Medium,27,13
8/19/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,696,1800,Medium,28,15
8/20/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,681,1800,Medium,29,18
8/21/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,663,1800,Medium,30,24
8/22/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,639,1800,Medium,31,28
8/23/2022,165,Electronics,Brand_Y,0.001,0.003,40,10,611,1800,Medium,32,29
8/24/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,582,1800,Medium,33,24
8/25/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,558,1800,Medium,34,27
8/26/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,531,1800,Low,35,25
8/27/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,506,1800,Low,36,30
8/28/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,476,1800,Low,37,23
8/29/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,453,1800,Low,38,17
8/30/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,436,1800,Low,39,23
8/31/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,413,1800,Low,40,23
9/1/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,390,1800,Low,41,9
9/2/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,381,1800,Low,42,9
9/3/2022,165,Electronics,Brand_Y,0.004,0.001,40,10,372,1800,Low,43,7
9/4/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,365,1800,Low,44,7
9/5/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,358,1800,Low,45,25
9/6/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,333,1800,Low,46,14
9/7/2022,165,Electronics,Brand_Y,0.002,0.003,40,10,319,1800,Low,47,6
9/8/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,313,1800,Low,48,17
9/9/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,296,1800,Low,49,25
9/10/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,271,1800,Low,50,13
9/11/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,258,1800,Low,51,27
9/12/2022,165,Electronics,Brand_Y,0.002,0.001,40,10,231,1800,Low,52,20
9/13/2022,165,Electronics,Brand_Y,0.003,0.001,40,10,211,1800,Low,53,23
9/14/2022,165,Electronics,Brand_Y,0.005,0.001,40,10,1188,1800,Medium,1,12
9/15/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,1176,1800,Medium,2,21
9/16/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,1155,1800,Medium,3,10
9/17/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1145,1800,Medium,4,13
9/18/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,1132,1800,Medium,5,12
9/19/2022,165,Electronics,Brand_Y,0.004,0.002,40,10,1120,1800,Medium,6,19
9/20/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,1101,1800,Medium,7,16
9/21/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,1085,1800,Medium,8,27
9/22/2022,165,Electronics,Brand_Y,0.003,0.002,40,10,1058,1800,Medium,9,21
9/23/2022,165,Electronics,Brand_Y,0.005,0.002,40,10,1037,1800,Medium,10,6
9/24/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,1031,1800,Medium,11,11
9/25/2022,165,Electronics,Brand_Y,0.002,0.002,40,10,1020,1800,Medium,12,23
9/26/2022,165,Electronics,Brand_Y,0.001,0.002,40,10,997,1800,Medium,13,28
9/27/2022,165,Electronics,Brand_Y,0.005,0.003,40,10,969,1800,Medium,14,7
9/28/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,962,1800,Medium,15,22
9/29/2022,165,Electronics,Brand_Y,0.003,0.003,40,10,940,1800,Medium,16,5
9/30/2022,165,Electronics,Brand_Y,0.004,0.003,40,10,935,1800,Medium,17,26
10/1/2022,165,Electronics,Brand_Y,0.004,0.002,14,7,909,4000,Low,18,82
10/2/2022,165,Electronics,Brand_Y,0.003,0.002,14,7,827,4000,Low,19,94
10/3/2022,165,Electronics,Brand_Y,0.002,0.002,14,7,733,4000,Low,20,84
10/4/2022,165,Electronics,Brand_Y,0.004,0.002,14,7,649,4000,Low,21,86
10/5/2022,165,Electronics,Brand_Y,0.005,0.002,14,7,563,4000,Low,22,115
10/6/2022,165,Electronics,Brand_Y,0.002,0.003,14,7,3448,4000,High,1,113
10/7/2022,165,Electronics,Brand_Y,0.003,0.001,14,7,3335,4000,High,2,100
10/8/2022,165,Electronics,Brand_Y,0.003,0.002,14,7,3235,4000,High,3,82
10/9/2022,165,Electronics,Brand_Y,0.002,0.002,14,7,3153,4000,High,4,103
10/10/2022,165,Electronics,Brand_Y,0.002,0.001,14,7,3050,4000,High,5,99
10/11/2022,165,Electronics,Brand_Y,0.003,0.001,14,7,2951,4000,High,6,118
10/12/2022,165,Electronics,Brand_Y,0.005,0.001,14,7,2833,4000,High,7,86
10/13/2022,165,Electronics,Brand_Y,0.002,0.003,14,7,2747,4000,Medium,8,118
10/14/2022,165,Electronics,Brand_Y,0.005,0.003,14,7,2629,4000,Medium,9,88
10/15/2022,165,Electronics,Brand_Y,0.003,0.003,14,7,2541,4000,Medium,10,119
10/16/2022,165,Electronics,Brand_Y,0.005,0.002,14,7,2422,4000,Medium,11,94
10/17/2022,165,Electronics,Brand_Y,0.004,0.002,14,7,2328,4000,Medium,12,100
10/18/2022,165,Electronics,Brand_Y,0.005,0.002,14,7,2228,4000,Medium,13,82
10/19/2022,165,Electronics,Brand_Y,0.003,0.003,14,7,2146,4000,Medium,14,98
10/20/2022,165,Electronics,Brand_Y,0.001,0.003,14,7,2048,4000,Medium,15,99
10/21/2022,165,Electronics,Brand_Y,0.004,0.002,14,7,1949,4000,Medium,16,105
10/22/2022,165,Electronics,Brand_Y,0.004,0.003,14,7,1844,4000,Medium,17,100
10/23/2022,165,Electronics,Brand_Y,0.002,0.001,14,7,1744,4000,Medium,18,82
10/24/2022,165,Electronics,Brand_Y,0.002,0.001,14,7,1662,4000,Medium,19,86
10/25/2022,165,Electronics,Brand_Y,0.002,0.002,14,7,1576,4000,Medium,20,86
10/26/2022,165,Electronics,Brand_Y,0.004,0.002,14,7,1490,4000,Medium,21,115
10/27/2022,165,Electronics,Brand_Y,0.004,0.003,14,7,1375,4000,Medium,22,100
10/28/2022,165,Electronics,Brand_Y,0.003,0.002,14,7,1275,4000,Medium,23,103
10/29/2022,165,Electronics,Brand_Y,0.004,0.003,14,7,1172,4000,Low,24,117
10/30/2022,165,Electronics,Brand_Y,0.004,0.003,14,7,1055,4000,Low,25,106
10/31/2022,165,Electronics,Brand_Y,0.001,0.001,14,7,949,4000,Low,26,119
11/1/2022,165,Electronics,Brand_Y,0.002,0.002,50,18,830,7000,Low,27,135
11/2/2022,165,Electronics,Brand_Y,0.002,0.002,50,18,6695,7000,High,1,138
11/3/2022,165,Electronics,Brand_Y,0.005,0.003,50,18,6557,7000,High,2,100
11/4/2022,165,Electronics,Brand_Y,0.004,0.001,50,18,6457,7000,High,3,111
11/5/2022,165,Electronics,Brand_Y,0.002,0.002,50,18,6346,7000,High,4,102
11/6/2022,165,Electronics,Brand_Y,0.004,0.002,50,18,6244,7000,High,5,131
11/7/2022,165,Electronics,Brand_Y,0.001,0.003,50,18,6113,7000,High,6,112
11/8/2022,165,Electronics,Brand_Y,0.004,0.003,50,18,6001,7000,High,7,111
11/9/2022,165,Electronics,Brand_Y,0.005,0.002,50,18,5890,7000,High,8,100
11/10/2022,165,Electronics,Brand_Y,0.002,0.002,50,18,5790,7000,High,9,132
11/11/2022,165,Electronics,Brand_Y,0.004,0.002,50,18,5658,7000,High,10,107
11/12/2022,165,Electronics,Brand_Y,0.003,0.003,50,18,5551,7000,High,11,132
11/13/2022,165,Electronics,Brand_Y,0.001,0.001,50,18,5419,7000,High,12,108
11/14/2022,165,Electronics,Brand_Y,0.001,0.001,50,18,5311,7000,High,13,116
11/15/2022,165,Electronics,Brand_Y,0.002,0.002,50,18,5195,7000,High,14,108
11/16/2022,165,Electronics,Brand_Y,0.003,0.002,50,18,5087,7000,High,15,112
11/17/2022,165,Electronics,Brand_Y,0.002,0.003,50,18,4975,7000,High,16,125
11/18/2022,165,Electronics,Brand_Y,0.002,0.003,50,18,4850,7000,Medium,17,133
11/19/2022,165,Electronics,Brand_Y,0.002,0.003,50,18,4717,7000,Medium,18,135
11/20/2022,165,Electronics,Brand_Y,0.004,0.003,50,18,4582,7000,Medium,19,125
11/21/2022,165,Electronics,Brand_Y,0.003,0.002,50,18,4457,7000,Medium,20,121
11/22/2022,165,Electronics,Brand_Y,0.005,0.002,50,18,4336,7000,Medium,21,104
11/23/2022,165,Electronics,Brand_Y,0.001,0.003,50,18,4232,7000,Medium,22,134
11/24/2022,165,Electronics,Brand_Y,0.004,0.001,50,18,4098,7000,Medium,23,114
11/25/2022,165,Electronics,Brand_Y,0.002,0.003,50,18,3984,7000,Medium,24,113
11/26/2022,165,Electronics,Brand_Y,0.003,0.002,50,18,3871,7000,Medium,25,113
11/27/2022,165,Electronics,Brand_Y,0.003,0.002,50,18,3758,7000,Medium,26,101
11/28/2022,165,Electronics,Brand_Y,0.003,0.002,50,18,3657,7000,Medium,27,127
11/29/2022,165,Electronics,Brand_Y,0.003,0.002,50,18,3530,7000,Medium,28,116
11/30/2022,165,Electronics,Brand_Y,0.002,0.002,50,18,3414,7000,Medium,29,136
12/1/2022,165,Electronics,Brand_Y,0.003,0.001,50,18,3278,7000,Medium,30,120
12/2/2022,165,Electronics,Brand_Y,0.003,0.003,50,18,3158,7000,Medium,31,119
12/3/2022,165,Electronics,Brand_Y,0.001,0.002,50,18,3039,7000,Medium,32,107
12/4/2022,165,Electronics,Brand_Y,0.004,0.001,50,18,2932,7000,Medium,33,108
12/5/2022,165,Electronics,Brand_Y,0.005,0.002,50,18,2824,7000,Medium,34,132
12/6/2022,165,Electronics,Brand_Y,0.003,0.002,50,18,2692,7000,Medium,35,131
12/7/2022,165,Electronics,Brand_Y,0.005,0.003,50,18,2561,7000,Medium,36,116
12/8/2022,165,Electronics,Brand_Y,0.002,0.002,50,18,2445,7000,Medium,37,123
12/9/2022,165,Electronics,Brand_Y,0.004,0.002,50,18,2322,7000,Medium,38,119
12/10/2022,165,Electronics,Brand_Y,0.002,0.002,50,18,2203,7000,Medium,39,125
12/11/2022,165,Electronics,Brand_Y,0.005,0.001,50,18,2078,7000,Low,40,136
12/12/2022,165,Electronics,Brand_Y,0.004,0.002,50,18,1942,7000,Low,41,120
12/13/2022,165,Electronics,Brand_Y,0.004,0.001,50,18,1822,7000,Low,42,121
12/14/2022,165,Electronics,Brand_Y,0.003,0.001,50,18,1701,7000,Low,43,115
12/15/2022,165,Electronics,Brand_Y,0.002,0.002,50,18,1586,7000,Low,44,125
12/16/2022,165,Electronics,Brand_Y,0.004,0.003,50,18,1461,7000,Low,45,116
12/17/2022,165,Electronics,Brand_Y,0.003,0.002,50,18,1345,7000,Low,46,127
12/18/2022,165,Electronics,Brand_Y,0.002,0.001,50,18,1218,7000,Low,47,107
12/19/2022,165,Electronics,Brand_Y,0.003,0.002,50,18,1111,7000,Low,48,139
12/20/2022,165,Electronics,Brand_Y,0.002,0.001,50,18,972,7000,Low,49,113
12/21/2022,165,Electronics,Brand_Y,0.004,0.002,50,18,859,7000,Low,50,121
12/22/2022,165,Electronics,Brand_Y,0.003,0.001,50,18,738,7000,Low,51,139
12/23/2022,165,Electronics,Brand_Y,0.004,0.001,50,18,6599,7000,High,1,135
12/24/2022,165,Electronics,Brand_Y,0.005,0.002,50,18,6464,7000,High,2,109
12/25/2022,165,Electronics,Brand_Y,0.004,0.001,50,18,6355,7000,High,3,136
12/26/2022,165,Electronics,Brand_Y,0.002,0.002,50,18,6219,7000,High,4,105
12/27/2022,165,Electronics,Brand_Y,0.002,0.003,50,18,6114,7000,High,5,130
12/28/2022,165,Electronics,Brand_Y,0.005,0.002,50,18,5984,7000,High,6,118
12/29/2022,165,Electronics,Brand_Y,0.003,0.001,50,18,5866,7000,High,7,110
12/30/2022,165,Electronics,Brand_Y,0.003,0.002,50,18,5756,7000,High,8,108
12/31/2022,165,Electronics,Brand_Y,0.004,0.001,50,18,5648,7000,High,9,111
